Vitals:
Short Term Values:
Time,avail,swap,si,so,pr,pb,cpu-us,cpu-sy,cpu-id,cpu-wa,cpu-st,cpu-gu,virt,rss-all,rss-anon,rss-file,rss-shm,swdo,cpu-us,cpu-sy,io-of,io-rd,io-wr,thr,heap-comm,heap-used,meta-comm,meta-used,meta-csc,meta-csu,meta-gctr,code,mlc,jthr-num,jthr-nd,jthr-cr,jthr-st,cldg-num,cldg-anon,cls-num,cls-ld,cls-uld,
"2021-04-15 17:46:25","60837792","0","0","0","1","0","0","0","100","0","0","0","4204012","300856","264116","36740","0","0","0","0","9","13","1","32","131072","11878","225556","104472","11724","8406","360780","13504","0","16","1","0","31808","2557","36","10954","0","0",
"2021-04-15 17:46:26","60838428","0","0","0","1","0","0","0","100","0","0","0","4204012","300856","264116","36740","0","0","0","0","9","12","1","32","131072","11878","225556","104472","11724","8406","360780","13504","0","16","1","0","31808","2557","36","10954","0","0",
"2021-04-15 17:46:27","60838428","0","0","0","1","0","0","0","100","0","0","0","4204012","300856","264116","36740","0","0","0","0","9","12","1","32","131072","11878","225556","104472","11724","8406","360780","13504","0","16","1","0","31808","2557","36","10954","0","0",
"2021-04-15 17:46:28","60837932","0","0","0","1","0","0","0","100","0","0","0","4204012","300856","264116","36740","0","0","0","0","9","12","1","32","131072","11878","225556","104472","11724","8406","360780","13504","0","16","1","0","31808","2557","36","10954","0","0",
"2021-04-15 17:46:29","60837932","0","0","0","1","0","0","0","100","0","0","0","4204012","300856","264116","36740","0","0","0","0","9","18","2","32","131072","11878","225556","104472","11724","8406","360780","13504","0","16","1","0","31808","2557","36","10954","0","0",
"2021-04-15 17:46:30","60837680","0","0","0","1","0","0","0","100","0","0","0","4204012","301076","264336","36740","0","0","0","0","9","12","1","30","131072","11878","225556","104472","11724","8406","360780","13504","0","14","1","0","29752","2557","36","10954","0","0",
"2021-04-15 17:46:31","60677156","0","0","0","1","0","5","0","95","0","0","0","4204012","386000","349260","36740","0","0","2","0","9","13","2","29","131072","53862","230548","190391","16716","15066","360780","13504","0","13","1","0","28724","2557","36","18454","7500","0",
"2021-04-15 17:46:32","60676668","0","0","0","1","0","0","0","100","0","0","0","4204012","386000","349260","36740","0","0","0","0","9","12","1","29","131072","53862","230548","190391","16716","15066","360780","13504","0","13","1","0","28724","2557","36","18454","0","0",
"2021-04-15 17:46:33","60676424","0","0","0","1","0","0","0","100","0","0","0","4204012","386000","349260","36740","0","0","0","0","9","12","1","29","131072","53862","230548","190391","16716","15066","360780","13504","0","13","1","0","28724","2557","36","18454","0","0",
"2021-04-15 17:46:34","60676424","0","0","0","1","1","0","0","100","0","0","0","4204012","386000","349260","36740","0","0","0","0","9","12","1","29","131072","53862","230548","190391","16716","15066","360780","13504","0","13","1","0","28724","2557","36","18454","0","0",
"2021-04-15 17:46:35","60676424","0","0","0","1","0","0","0","100","0","0","0","4204012","386000","349260","36740","0","0","0","0","9","10","0","29","131072","53862","230548","190391","16716","15066","360780","13504","0","13","1","0","28724","2557","36","18454","0","0",
"2021-04-15 17:46:36","60675920","0","0","0","1","0","0","0","100","0","0","0","4204012","386000","349260","36740","0","0","0","0","9","12","1","29","131072","53862","230548","190391","16716","15066","360780","13504","0","13","1","0","28724","2557","36","18454","0","0",
"2021-04-15 17:46:37","60675920","0","0","0","1","0","0","0","100","0","0","0","4204012","386000","349260","36740","0","0","0","0","9","12","1","29","131072","53862","230548","190391","16716","15066","360780","13504","0","13","1","0","28724","2557","36","18454","0","0",
"2021-04-15 17:46:38","60675920","0","0","0","1","0","0","0","100","0","0","0","4204012","386000","349260","36740","0","0","0","0","9","12","1","29","131072","53862","230548","190391","16716","15066","360780","13504","0","13","1","0","28724","2557","36","18454","0","0",
"2021-04-15 17:46:39","60675920","0","0","0","1","0","0","0","100","0","0","0","4204012","386000","349260","36740","0","0","0","0","9","16","1","29","131072","53862","230548","190391","16716","15066","360780","13504","0","13","1","0","28724","2557","36","18454","0","0",
"2021-04-15 17:46:40","60675920","0","0","0","1","0","0","0","100","0","0","0","4204012","386000","349260","36740","0","0","0","0","9","12","2","29","131072","53862","230548","190391","16716","15066","360780","13504","0","13","1","0","28724","2557","36","18454","0","0",
"2021-04-15 17:46:41","60614684","0","0","0","3","0","2","0","98","0","0","0","4257260","412872","376132","36740","0","0","1","0","9","13","1","29","131072","63078","285204","210273","18380","16673","360780","13568","0","13","1","0","28724","2557","36","20115","1661","0",
"2021-04-15 17:46:42","60533608","0","0","0","1","0","2","0","98","0","0","0","4363756","467744","431004","36740","0","0","1","0","9","12","1","29","131072","17657","395540","250313","21708","19910","602960","13568","0","13","1","0","28724","2557","36","23454","3339","0",
"2021-04-15 17:46:43","60533608","0","0","0","1","0","0","0","100","0","0","0","4363756","467744","431004","36740","0","0","0","0","9","12","9","29","131072","17659","395540","250313","21708","19910","602960","13568","0","13","1","0","28724","2557","36","23454","0","0",
"2021-04-15 17:46:44","60533360","0","0","0","1","0","0","0","100","0","0","0","4363756","467744","431004","36740","0","0","0","0","9","12","1","29","131072","17659","395540","250313","21708","19910","602960","13568","0","13","1","0","28724","2557","36","23454","0","0",
"2021-04-15 17:46:45","60533360","0","0","0","1","0","0","0","100","0","0","0","4363756","467744","431004","36740","0","0","0","0","9","12","2","29","131072","17659","395540","250313","21708","19910","602960","13568","0","13","1","0","28724","2557","36","23454","0","0",
"2021-04-15 17:46:46","60533108","0","0","0","1","0","0","0","100","0","0","0","4363756","467744","431004","36740","0","0","0","0","9","12","1","29","131072","17659","395540","250313","21708","19910","602960","13568","0","13","1","0","28724","2557","36","23454","0","0",
"2021-04-15 17:46:47","60533108","0","0","0","1","0","0","0","100","0","0","0","4363756","467744","431004","36740","0","0","0","0","9","12","1","29","131072","17659","395540","250313","21708","19910","602960","13568","0","13","1","0","28724","2557","36","23454","0","0",
"2021-04-15 17:46:48","60532856","0","0","0","1","0","0","0","100","0","0","0","4363756","467744","431004","36740","0","0","0","0","9","12","1","29","131072","17659","395540","250313","21708","19910","602960","13568","0","13","1","0","28724","2557","36","23454","0","0",
"2021-04-15 17:46:49","60532856","0","0","0","1","0","0","0","100","0","0","0","4363756","467744","431004","36740","0","0","0","0","9","16","1","29","131072","17659","395540","250313","21708","19910","602960","13568","0","13","1","0","28724","2557","36","23454","0","0",
"2021-04-15 17:46:50","60532856","0","0","0","1","0","0","0","100","0","0","0","4363756","467744","431004","36740","0","0","0","0","9","12","2","29","131072","17659","395540","250313","21708","19910","602960","13568","0","13","1","0","28724","2557","36","23454","0","0",
"2021-04-15 17:46:51","60532604","0","0","0","4","0","0","0","100","0","0","0","4363756","467744","431004","36740","0","0","0","0","9","12","1","29","131072","17659","395540","250313","21708","19910","602960","13568","0","13","1","0","28724","2557","36","23454","0","0",
"2021-04-15 17:46:52","60521784","0","0","0","1","0","1","0","99","0","0","0","4363756","474872","438132","36740","0","0","0","0","9","13","2","29","131072","11723","395540","250313","21708","19910","659236","13568","0","13","1","0","28724","2557","36","23454","0","0",
"2021-04-15 17:46:53","60521784","0","0","0","1","0","0","0","100","0","0","0","4363756","474872","438132","36740","0","0","0","0","9","12","3","29","131072","12052","395540","250313","21708","19910","659236","13568","0","13","1","0","28724","2557","36","23454","0","0",
"2021-04-15 17:46:54","60521784","0","0","0","1","0","0","0","100","0","0","0","4363756","474872","438132","36740","0","0","0","0","9","12","1","29","131072","12052","395540","250313","21708","19910","659236","13568","0","13","1","0","28724","2557","36","23454","0","0",
"2021-04-15 17:46:55","60521792","0","0","0","1","0","0","0","100","0","0","0","4363756","474872","438132","36740","0","0","0","0","9","12","1","29","131072","12052","395540","250313","21708","19910","659236","13568","0","13","1","0","28724","2557","36","23454","0","0",
"2021-04-15 17:46:56","60521792","0","0","0","2","0","0","0","100","0","0","0","4363756","474872","438132","36740","0","0","0","0","9","12","1","29","131072","12052","395540","250313","21708","19910","659236","13568","0","13","1","0","28724","2557","36","23454","0","0",
"2021-04-15 17:46:57","60521540","0","0","0","1","0","0","0","100","0","0","0","4363756","474872","438132","36740","0","0","0","0","9","12","1","29","131072","12052","395540","250313","21708","19910","659236","13568","0","13","1","0","28724","2557","36","23454","0","0",
"2021-04-15 17:46:58","60521540","0","0","0","1","0","0","0","100","0","0","0","4363756","474872","438132","36740","0","0","0","0","9","12","1","29","131072","12052","395540","250313","21708","19910","659236","13568","0","13","1","0","28724","2557","36","23454","0","0",
"2021-04-15 17:46:59","60521556","0","0","0","1","0","0","0","100","0","0","0","4363756","474872","438132","36740","0","0","0","0","9","16","1","29","131072","12052","395540","250313","21708","19910","659236","13568","0","13","1","0","28724","2557","36","23454","0","0",
"2021-04-15 17:47:00","60521420","0","0","0","1","0","0","0","100","0","0","0","4363756","474872","438132","36740","0","0","0","0","9","12","2","29","131072","12052","395540","250313","21708","19910","659236","13568","0","13","1","0","28724","2557","36","23454","0","0",
"2021-04-15 17:47:01","60521556","0","0","0","1","0","0","0","100","0","0","0","4363756","474872","438132","36740","0","0","0","0","9","12","1","29","131072","12052","395540","250313","21708","19910","659236","13568","0","13","1","0","28724","2557","36","23454","0","0",
"2021-04-15 17:47:02","60519600","0","0","0","1","0","1","0","99","0","0","0","4363756","476192","439452","36740","0","0","0","0","9","12","2","29","131072","11140","395540","226794","21708","18076","659236","13568","0","13","1","0","28724","2307","36","21454","0","2000",
"2021-04-15 17:47:03","60519112","0","0","0","1","0","0","0","100","0","0","0","4363756","476192","439452","36740","0","0","0","0","9","12","2","29","131072","11468","395540","226794","21708","18076","659236","13568","0","13","1","0","28724","2307","36","21454","0","0",
"2021-04-15 17:47:04","60519120","0","0","0","1","0","0","0","100","0","0","0","4363756","476192","439452","36740","0","0","0","0","9","12","1","29","131072","11468","395540","226794","21708","18076","659236","13568","0","13","1","0","28724","2307","36","21454","0","0",
"2021-04-15 17:47:05","60518364","0","0","0","1","0","2","1","98","0","0","0","4363756","476192","439452","36740","0","0","0","0","9","12","2","29","131072","10556","395540","203274","21708","16242","659236","13568","0","13","1","0","28724","2057","36","19454","0","2000",
"2021-04-15 17:47:06","60517148","0","0","0","1","0","0","0","100","0","0","0","4363756","476192","439452","36740","0","0","0","0","9","12","2","29","131072","10884","395540","203274","21708","16242","659236","13568","0","13","1","0","28724","2057","36","19454","0","0",
"2021-04-15 17:47:07","60517896","0","0","0","1","0","1","0","99","0","0","0","4363756","476192","439452","36740","0","0","0","0","9","12","1","29","131072","10884","395540","203274","21708","16242","659236","13568","0","13","1","0","28724","2057","36","19454","0","0",
"2021-04-15 17:47:08","60548816","0","0","0","1","0","1","0","99","0","0","0","4363756","476192","439452","36740","0","0","0","0","9","13","2","29","131072","9972","395540","179759","21708","14408","659236","13568","0","13","1","0","28724","1807","36","17454","0","2000",
"2021-04-15 17:47:09","60548816","0","0","0","1","0","0","0","100","0","0","0","4363756","476192","439452","36740","0","0","0","0","9","17","2","29","131072","10300","395540","179759","21708","14408","659236","13568","0","13","1","0","28724","1807","36","17454","0","0",
"2021-04-15 17:47:10","60548816","0","0","0","1","0","0","0","100","0","0","0","4363756","476192","439452","36740","0","0","0","0","9","12","2","29","131072","10300","395540","179759","21708","14408","659236","13568","0","13","1","0","28724","1807","36","17454","0","0",
"2021-04-15 17:47:11","60553604","0","0","0","1","0","1","0","99","0","0","0","4363756","476192","439452","36740","0","0","0","0","9","13","2","29","131072","9388","395540","156240","21708","12574","659236","13568","0","13","1","0","28724","1557","36","15454","0","2000",
"2021-04-15 17:47:12","60553988","0","0","0","1","0","0","0","100","0","0","0","4363756","476192","439452","36740","0","0","0","0","9","12","2","29","131072","9716","395540","156240","21708","12574","659236","13568","0","13","1","0","28724","1557","36","15454","0","0",
"2021-04-15 17:47:13","60553988","0","0","0","1","0","0","0","100","0","0","0","4363756","476192","439452","36740","0","0","0","0","9","12","1","29","131072","9716","395540","156240","21708","12574","659236","13568","0","13","1","0","28724","1557","36","15454","0","0",
"2021-04-15 17:47:14","60586000","0","0","0","1","0","1","0","99","0","0","0","4363756","476192","439452","36740","0","0","0","0","9","12","2","29","131072","9132","395540","132720","21708","10740","659236","13568","0","13","1","0","28724","1307","36","13454","0","2000",
"2021-04-15 17:47:15","60585496","0","0","0","1","0","0","0","100","0","0","0","4363756","476192","439452","36740","0","0","0","0","9","12","2","29","131072","9132","395540","132720","21708","10740","659236","13568","0","13","1","0","28724","1307","36","13454","0","0",
"2021-04-15 17:47:16","60585244","0","0","0","1","0","0","0","100","0","0","0","4363756","476192","439452","36740","0","0","0","0","9","12","1","29","131072","9132","395540","132720","21708","10740","659236","13568","0","13","1","0","28724","1307","36","13454","0","0",
"2021-04-15 17:47:17","60590900","0","0","0","1","0","1","0","99","0","0","0","4363756","476192","439452","36740","0","0","0","0","9","13","2","29","131072","8220","395540","109201","21708","8906","659236","13568","0","13","1","0","28724","1057","36","11454","0","2000",
"2021-04-15 17:47:18","60591292","0","0","0","1","0","0","0","100","0","0","0","4363756","476192","439452","36740","0","0","0","0","9","12","2","29","131072","8548","395540","109201","21708","8906","659236","13568","0","13","1","0","28724","1057","36","11454","0","0",
"2021-04-15 17:47:19","60591292","0","0","0","1","0","0","0","100","0","0","0","4363756","476192","439452","36740","0","0","0","0","9","17","1","29","131072","8548","395540","109201","21708","8906","659236","13568","0","13","1","0","28724","1057","36","11454","0","0",
"2021-04-15 17:47:20","60621744","0","0","0","1","0","1","0","99","0","0","0","4363756","476192","439452","36740","0","0","0","0","9","12","2","29","131072","7636","395540","85682","21708","7072","659236","13568","0","13","1","0","28724","807","36","9454","0","2000",
"2021-04-15 17:47:21","60621784","0","0","0","1","0","0","0","100","0","0","0","4363756","476192","439452","36740","0","0","0","0","9","12","2","29","131072","7964","395540","85682","21708","7072","659236","13568","0","13","1","0","28724","807","36","9454","0","0",
"2021-04-15 17:47:22","60621784","0","0","0","1","0","0","0","100","0","0","0","4363756","476192","439452","36740","0","0","0","0","9","12","1","29","131072","7964","395540","85682","21708","7072","659236","13568","0","13","1","0","28724","807","36","9454","0","0",
"2021-04-15 17:47:23","60627604","0","0","0","1","0","1","0","100","0","0","0","4363756","476192","439452","36740","0","0","0","0","9","13","2","29","131072","7052","395540","62163","21708","5238","659236","13568","0","13","1","0","28724","557","36","7454","0","2000",
"2021-04-15 17:47:24","60627604","0","0","0","1","0","0","0","100","0","0","0","4363756","476192","439452","36740","0","0","0","0","9","13","2","29","131072","7381","395540","62163","21708","5238","659236","13568","0","13","1","0","28724","557","36","7454","0","0",
"2021-04-15 17:47:25","60627604","0","0","0","1","0","0","0","100","0","0","0","4363756","476192","439452","36740","0","0","0","0","9","12","1","29","131072","7381","395540","62163","21708","5238","659236","13568","0","13","1","0","28724","557","36","7454","0","0",
"2021-04-15 17:47:26","60659520","0","0","0","1","0","0","0","99","0","0","0","4363756","476192","439452","36740","0","0","0","0","9","13","2","29","131072","6468","395540","38644","21708","3404","659236","13568","0","13","1","0","28724","307","36","5454","0","2000",
"2021-04-15 17:47:27","60659356","0","0","0","1","0","0","0","100","0","0","0","4363756","476192","439452","36740","0","0","0","0","9","12","2","29","131072","6797","395540","38644","21708","3404","659236","13568","0","13","1","0","28724","307","36","5454","0","0",
"2021-04-15 17:47:28","60659356","0","0","0","1","0","0","0","100","0","0","0","4363756","476192","439452","36740","0","0","0","0","9","12","1","29","131072","6797","395540","38644","21708","3404","659236","13568","0","13","1","0","28724","307","36","5454","0","0",
"2021-04-15 17:47:29","60659356","0","0","0","1","0","0","0","100","0","0","0","4363756","476192","439452","36740","0","0","0","0","9","17","2","29","131072","6797","395540","38644","21708","3404","659236","13568","0","13","1","0","28724","307","36","5454","0","0",
"2021-04-15 17:47:30","60658852","0","0","0","1","0","0","0","100","0","0","0","4363756","476192","439452","36740","0","0","0","0","9","12","2","29","131072","6797","395540","38644","21708","3404","659236","13568","0","13","1","0","28724","307","36","5454","0","0",
"2021-04-15 17:47:31","60658852","0","0","0","1","0","0","0","100","0","0","0","4363756","476192","439452","36740","0","0","0","0","9","12","1","29","131072","6797","395540","38644","21708","3404","659236","13568","0","13","1","0","28724","307","36","5454","0","0",
"2021-04-15 17:47:32","60658904","0","0","0","1","0","0","0","100","0","0","0","4363756","476192","439452","36740","0","0","0","0","9","12","1","29","131072","6797","395540","38644","21708","3404","659236","13568","0","13","1","0","28724","307","36","5454","0","0",
"2021-04-15 17:47:33","60658904","0","0","0","1","0","0","0","100","0","0","0","4363756","476192","439452","36740","0","0","0","0","9","12","1","29","131072","6797","395540","38644","21708","3404","659236","13568","0","13","1","0","28724","307","36","5454","0","0",
"2021-04-15 17:47:34","60658652","0","0","0","1","0","0","0","100","0","0","0","4363756","476192","439452","36740","0","0","0","0","9","12","1","29","131072","6797","395540","38644","21708","3404","659236","13568","0","13","1","0","28724","307","36","5454","0","0",
"2021-04-15 17:47:35","60658652","0","0","0","1","0","0","0","100","0","0","0","4363756","476192","439452","36740","0","0","0","0","9","12","1","29","131072","6797","395540","38644","21708","3404","659236","13568","0","13","1","0","28724","307","36","5454","0","0",
"2021-04-15 17:47:36","60658704","0","0","0","1","0","0","0","100","0","0","0","4363756","476192","439452","36740","0","0","0","0","9","12","1","29","131072","6797","395540","38644","21708","3404","659236","13568","0","13","1","0","28724","307","36","5454","0","0",
"2021-04-15 17:47:37","60658452","0","0","0","1","0","0","0","100","0","0","0","4363756","476192","439452","36740","0","0","0","0","9","12","1","29","131072","6797","395540","38644","21708","3404","659236","13568","0","13","1","0","28724","307","36","5454","0","0",
"2021-04-15 17:47:38","60658360","0","0","0","1","0","1","0","99","0","0","0","4363756","476192","439452","36740","0","0","0","0","9","12","1","29","131072","6797","395540","38644","21708","3404","659236","13568","0","13","1","0","28724","307","36","5454","0","0",
"2021-04-15 17:47:39","60658360","0","0","0","1","0","0","0","100","0","0","0","4363756","476192","439452","36740","0","0","0","0","9","16","1","29","131072","6797","395540","38644","21708","3404","659236","13568","0","13","1","0","28724","307","36","5454","0","0",
"2021-04-15 17:47:40","60658108","0","0","0","1","0","0","0","100","0","0","0","4363756","476192","439452","36740","0","0","0","0","9","12","2","29","131072","6797","395540","38644","21708","3404","659236","13568","0","13","1","0","28724","307","36","5454","0","0",
"2021-04-15 17:47:41","60657100","0","0","0","1","0","0","0","100","0","0","0","4363756","476192","439452","36740","0","0","0","0","9","12","2","29","131072","6797","395540","38644","21708","3404","659236","13568","0","13","1","0","28724","307","36","5454","0","0",
"2021-04-15 17:47:42","60656428","0","0","0","1","0","0","0","100","0","0","0","4363756","476192","439452","36740","0","0","0","0","9","12","1","29","131072","6797","395540","38644","21708","3404","659236","13568","0","13","1","0","28724","307","36","5454","0","0",
"2021-04-15 17:47:43","60656460","0","0","0","1","0","0","0","100","0","0","0","4363756","476192","439452","36740","0","0","0","0","9","12","1","29","131072","6797","395540","38644","21708","3404","659236","13568","0","13","1","0","28724","307","36","5454","0","0",
"2021-04-15 17:47:44","60657216","0","0","0","1","0","0","0","100","0","0","0","4363756","476192","439452","36740","0","0","0","0","9","12","1","29","131072","6797","395540","38644","21708","3404","659236","13568","0","13","1","0","28724","307","36","5454","0","0",
"2021-04-15 17:47:45","60657240","0","0","0","1","0","0","0","100","0","0","0","4363756","476192","439452","36740","0","0","0","0","9","12","1","29","131072","6797","395540","38644","21708","3404","659236","13568","0","13","1","0","28724","307","36","5454","0","0",
"2021-04-15 17:47:46","60657240","0","0","0","1","0","0","0","100","0","0","0","4363756","476192","439452","36740","0","0","0","0","9","12","1","29","131072","6797","395540","38644","21708","3404","659236","13568","0","13","1","0","28724","307","36","5454","0","0",
"2021-04-15 17:47:47","60657240","0","0","0","2","0","0","0","100","0","0","0","4363756","476192","439452","36740","0","0","0","0","9","12","1","29","131072","6797","395540","38644","21708","3404","659236","13568","0","13","1","0","28724","307","36","5454","0","0",
"2021-04-15 17:47:48","60656988","0","0","0","2","0","0","0","100","0","0","0","4363756","476192","439452","36740","0","0","0","0","9","12","1","29","131072","6797","395540","38644","21708","3404","659236","13568","0","13","1","0","28724","307","36","5454","0","0",
"2021-04-15 17:47:49","60656736","0","0","0","1","0","0","0","100","0","0","0","4363756","476192","439452","36740","0","0","0","0","9","16","1","29","131072","6797","395540","38644","21708","3404","659236","13568","0","13","1","0","28724","307","36","5454","0","0",
"2021-04-15 17:47:50","60656736","0","0","0","1","0","0","0","100","0","0","0","4363756","476192","439452","36740","0","0","0","0","9","12","2","29","131072","6797","395540","38644","21708","3404","659236","13568","0","13","1","0","28724","307","36","5454","0","0",
"2021-04-15 17:47:51","60656736","0","0","0","2","0","0","0","100","0","0","0","4363756","476192","439452","36740","0","0","0","0","9","12","1","29","131072","6797","395540","38644","21708","3404","659236","13568","0","13","1","0","28724","307","36","5454","0","0",
"2021-04-15 17:47:52","60656736","0","0","0","1","0","0","0","100","0","0","0","4363756","476192","439452","36740","0","0","0","0","9","12","1","29","131072","6797","395540","38644","21708","3404","659236","13568","0","13","1","0","28724","307","36","5454","0","0",
"2021-04-15 17:47:53","60656484","0","0","0","1","0","0","0","100","0","0","0","4363756","476192","439452","36740","0","0","0","0","9","12","1","29","131072","6797","395540","38644","21708","3404","659236","13568","0","13","1","0","28724","307","36","5454","0","0",
"2021-04-15 17:47:54","60656484","0","0","0","1","0","0","0","100","0","0","0","4363756","476192","439452","36740","0","0","0","0","9","12","1","29","131072","6797","395540","38644","21708","3404","659236","13568","0","13","1","0","28724","307","36","5454","0","0",
"2021-04-15 17:47:55","60656484","0","0","0","1","0","0","0","100","0","0","0","4363756","476192","439452","36740","0","0","0","0","9","12","1","29","131072","6797","395540","38644","21708","3404","659236","13568","0","13","1","0","28724","307","36","5454","0","0",
"2021-04-15 17:47:56","60656232","0","0","0","1","0","0","0","100","0","0","0","4363756","476192","439452","36740","0","0","0","0","9","12","1","29","131072","6797","395540","38644","21708","3404","659236","13568","0","13","1","0","28724","307","36","5454","0","0",
"2021-04-15 17:47:57","60656232","0","0","0","1","0","0","0","100","0","0","0","4363756","476192","439452","36740","0","0","0","0","9","13","1","29","131072","6797","395540","38644","21708","3404","659236","13568","0","13","1","0","28724","307","36","5454","0","0",
"2021-04-15 17:47:58","60656232","0","0","0","1","0","0","0","100","0","0","0","4363756","476192","439452","36740","0","0","0","0","9","12","1","29","131072","6797","395540","38644","21708","3404","659236","13568","0","13","1","0","28724","307","36","5454","0","0",
"2021-04-15 17:47:59","60656240","0","0","0","1","0","0","0","100","0","0","0","4363756","476192","439452","36740","0","0","0","0","9","17","1","29","131072","6797","395540","38644","21708","3404","659236","13568","0","13","1","0","28724","307","36","5454","0","0",
"2021-04-15 17:48:00","60655796","0","0","0","1","0","0","0","100","0","0","0","4363756","476192","439452","36740","0","0","0","0","9","12","2","29","131072","6797","395540","38644","21708","3404","659236","13568","0","13","1","0","28724","307","36","5454","0","0",
"2021-04-15 17:48:01","60655796","0","0","0","1","0","0","0","100","0","0","0","4363756","476192","439452","36740","0","0","0","0","9","12","1","29","131072","6797","395540","38644","21708","3404","659236","13568","0","13","1","0","28724","307","36","5454","0","0",
"2021-04-15 17:48:02","60657260","0","0","0","1","0","0","0","100","0","0","0","4363756","476192","439452","36740","0","0","0","0","9","12","1","29","131072","6797","395540","38644","21708","3404","659236","13568","0","13","1","0","28724","307","36","5454","0","0",
"2021-04-15 17:48:03","60657752","0","0","0","1","0","0","0","100","0","0","0","4363756","476192","439452","36740","0","0","0","0","9","12","1","29","131072","6797","395540","38644","21708","3404","659236","13568","0","13","1","0","28724","307","36","5454","0","0",
"2021-04-15 17:48:04","60657752","0","0","0","1","0","0","0","100","0","0","0","4363756","476192","439452","36740","0","0","0","0","9","12","1","29","131072","6797","395540","38644","21708","3404","659236","13568","0","13","1","0","28724","307","36","5454","0","0",
