Vitals:
Short Term Values:
Time,avail,swap,si,so,pr,pb,cpu-us,cpu-sy,cpu-id,cpu-wa,cpu-st,cpu-gu,virt,rss-all,rss-anon,rss-file,rss-shm,swdo,cpu-us,cpu-sy,io-of,io-rd,io-wr,thr,heap-comm,heap-used,meta-comm,meta-used,meta-csc,meta-csu,meta-gctr,code,mlc,jthr-num,jthr-nd,jthr-cr,jthr-st,cldg-num,cldg-anon,cls-num,cls-ld,cls-uld,
"2021-04-15 17:48:48","59923640","0","0","0","7","0","1","0","98","0","0","0","3999180","166588","130116","36472","0","0","0","0","9","12","1","25","131072","6397","14976","14532","1664","1569","24960","11712","0","13","1","0","24628","57","36","3453","0","0",
"2021-04-15 17:48:49","59931144","0","0","0","1","0","2","0","98","0","0","0","3999180","166588","130116","36472","0","0","0","0","9","17","2","25","131072","6397","14976","14532","1664","1569","24960","11712","0","13","1","0","24628","57","36","3453","0","0",
"2021-04-15 17:48:50","59633884","0","0","0","3","0","10","1","90","0","0","0","4079084","291232","254660","36572","0","0","4","0","9","31","17","32","131072","24169","99360","80927","11040","5307","122920","11904","0","16","1","5","31808","4747","36","8144","4691","0",
"2021-04-15 17:48:51","59460128","0","0","0","1","0","5","0","94","0","0","0","4165116","410708","374136","36572","0","0","2","0","9","15","7","34","131072","41924","194976","156056","21664","9539","205848","11904","0","16","1","0","33856","10057","36","13454","5310","0",
"2021-04-15 17:48:52","59459308","0","0","0","1","0","1","0","99","0","0","0","4165116","410708","374136","36572","0","0","0","0","9","10","0","34","131072","41926","194976","156056","21664","9539","205848","11904","0","16","1","0","33856","10057","36","13454","0","0",
"2021-04-15 17:48:53","59458872","0","0","0","1","0","1","0","99","0","0","0","4165116","410708","374136","36572","0","0","0","0","9","12","1","34","131072","42379","194976","156056","21664","9539","205848","11904","0","16","1","0","33856","10057","36","13454","0","0",
"2021-04-15 17:48:54","59457876","0","0","0","1","0","1","0","99","0","0","0","4165116","410836","374264","36572","0","0","0","0","9","13","1","32","131072","42379","194976","156056","21664","9539","205848","11904","0","14","1","0","31800","10057","36","13454","0","0",
"2021-04-15 17:48:55","59473504","0","0","0","1","0","0","0","99","0","0","0","4165116","405944","369372","36572","0","0","0","0","9","12","2","32","131072","42379","194976","156056","21664","9539","205848","11904","0","14","1","0","31800","10057","36","13454","0","0",
"2021-04-15 17:48:56","59473004","0","0","0","1","0","1","0","98","0","0","0","4165116","405944","369372","36572","0","0","0","0","9","12","1","32","131072","42379","194976","156056","21664","9539","205848","11904","0","14","1","0","31800","10057","36","13454","0","0",
"2021-04-15 17:48:57","59470000","0","0","0","2","0","2","0","98","0","0","0","4165116","405944","369372","36572","0","0","0","0","9","12","1","32","131072","42379","194976","156056","21664","9539","205848","11904","0","14","1","0","31800","10057","36","13454","0","0",
"2021-04-15 17:48:58","59339172","0","0","0","3","0","10","1","89","0","0","0","4165116","405944","369372","36572","0","0","0","0","9","12","1","32","131072","42379","194976","156056","21664","9539","205848","11904","0","14","1","0","31800","10057","36","13454","0","0",
"2021-04-15 17:48:59","59331996","0","0","0","1","0","2","0","97","0","0","0","4165116","406004","369432","36572","0","0","0","0","9","17","1","31","131072","42379","194976","156056","21664","9539","205848","11904","0","13","1","0","30772","10057","36","13454","0","0",
"2021-04-15 17:49:00","59331744","0","0","0","1","0","1","0","99","0","0","0","4165116","406004","369432","36572","0","0","0","0","9","12","2","31","131072","42379","194976","156056","21664","9539","205848","11904","0","13","1","0","30772","10057","36","13454","0","0",
"2021-04-15 17:49:01","59178968","0","0","0","3","0","9","1","91","0","0","0","4563492","477568","440996","36572","0","0","2","0","9","13","1","36","131072","35204","521752","220621","21664","13547","588068","11904","0","13","1","0","35892","10057","36","18497","5043","0",
"2021-04-15 17:49:02","59113968","0","0","0","1","0","3","0","97","0","0","0","4880932","538428","501856","36572","0","0","2","0","9","13","13","36","131072","43218","839812","284416","21664","17507","984540","11904","0","13","1","0","35892","10057","36","23454","4957","0",
"2021-04-15 17:49:03","59112960","0","0","0","1","0","1","0","99","0","0","0","4880932","538428","501856","36572","0","0","0","0","9","12","7","36","131072","43220","839812","284416","21664","17507","984540","11904","0","13","1","0","35892","10057","36","23454","0","0",
"2021-04-15 17:49:04","59093304","0","0","0","1","0","2","0","97","0","0","0","4880932","538428","501856","36572","0","0","0","0","9","12","1","36","131072","43220","839812","284416","21664","17507","984540","11904","0","13","1","0","35892","10057","36","23454","0","0",
"2021-04-15 17:49:05","59112000","0","0","0","3","0","1","0","99","0","0","0","4880932","538428","501856","36572","0","0","0","0","9","12","1","36","131072","43220","839812","284416","21664","17507","984540","11904","0","13","1","0","35892","10057","36","23454","0","0",
"2021-04-15 17:49:06","59111992","0","0","0","1","0","0","0","99","0","0","0","4880932","538428","501856","36572","0","0","0","0","9","12","1","36","131072","43220","839812","284416","21664","17507","984540","11904","0","13","1","0","35892","10057","36","23454","0","0",
"2021-04-15 17:49:07","59111740","0","0","0","2","0","0","0","99","0","0","0","4880932","538428","501856","36572","0","0","0","0","9","12","1","36","131072","43220","839812","284416","21664","17507","984540","11904","0","13","1","0","35892","10057","36","23454","0","0",
"2021-04-15 17:49:08","59130208","0","0","0","1","0","2","0","97","0","0","0","4880932","538428","501856","36572","0","0","0","0","9","12","1","36","131072","43220","839812","284416","21664","17507","984540","11904","0","13","1","0","35892","10057","36","23454","0","0",
"2021-04-15 17:49:09","59129948","0","0","0","1","0","0","0","100","0","0","0","4880932","538428","501856","36572","0","0","0","0","9","18","1","36","131072","43220","839812","284425","21664","17507","984540","11904","0","13","1","0","35892","10057","36","23454","0","0",
"2021-04-15 17:49:10","59128668","0","0","0","1","0","1","0","99","0","0","0","4880932","538428","501856","36572","0","0","0","0","9","12","2","36","131072","43220","839812","284425","21664","17507","984540","11904","0","13","1","0","35892","10057","36","23454","0","0",
"2021-04-15 17:49:11","59128440","0","0","0","1","0","1","0","99","0","0","0","4880932","538428","501856","36572","0","0","0","0","9","12","1","36","131072","43220","839812","284425","21664","17507","984540","11904","0","13","1","0","35892","10057","36","23454","0","0",
"2021-04-15 17:49:12","59114420","0","0","0","1","0","1","0","98","0","0","0","4880932","545552","508980","36572","0","0","0","0","9","13","2","36","131072","19232","839812","284425","21664","17507","1399688","11904","0","13","1","0","35892","10057","36","23454","0","0",
"2021-04-15 17:49:13","59092780","0","0","0","2","0","3","1","96","0","0","0","4880932","545552","508980","36572","0","0","0","0","9","12","3","36","131072","19738","839812","284425","21664","17507","1399688","11904","0","13","1","0","35892","10057","36","23454","0","0",
"2021-04-15 17:49:14","59108404","0","0","0","1","0","0","0","100","0","0","0","4880932","545552","508980","36572","0","0","0","0","9","12","1","36","131072","19738","839812","284425","21664","17507","1399688","11904","0","13","1","0","35892","10057","36","23454","0","0",
"2021-04-15 17:49:15","59108660","0","0","0","3","0","2","0","98","0","0","0","4880932","545552","508980","36572","0","0","0","0","9","12","1","36","131072","19738","839812","284425","21664","17507","1399688","11904","0","13","1","0","35892","10057","36","23454","0","0",
"2021-04-15 17:49:16","59108660","0","0","0","1","0","0","0","99","0","0","0","4880932","545552","508980","36572","0","0","0","0","9","12","1","36","131072","19738","839812","284425","21664","17507","1399688","11904","0","13","1","0","35892","10057","36","23454","0","0",
"2021-04-15 17:49:17","59108932","0","0","0","1","0","0","0","100","0","0","0","4880932","545552","508980","36572","0","0","0","0","9","12","1","36","131072","19738","839812","284425","21664","17507","1399688","11904","0","13","1","0","35892","10057","36","23454","0","0",
"2021-04-15 17:49:18","59108716","0","0","0","1","0","1","0","99","0","0","0","4880932","545552","508980","36572","0","0","0","0","9","12","1","36","131072","19738","839812","284425","21664","17507","1399688","11904","0","13","1","0","35892","10057","36","23454","0","0",
"2021-04-15 17:49:19","59108844","0","0","0","1","0","1","0","99","0","0","0","4880932","545552","508980","36572","0","0","0","0","9","16","1","36","131072","19738","839812","284425","21664","17507","1399688","11904","0","13","1","0","35892","10057","36","23454","0","0",
"2021-04-15 17:49:20","59125584","0","0","0","1","0","1","0","99","0","0","0","4880932","545552","508980","36572","0","0","0","0","9","12","2","36","131072","19738","839812","284425","21664","17507","1399688","11904","0","13","1","0","35892","10057","36","23454","0","0",
"2021-04-15 17:49:21","59125256","0","0","0","1","0","1","0","99","0","0","0","4880932","545552","508980","36572","0","0","0","0","9","12","1","36","131072","19738","839812","284425","21664","17507","1399688","11904","0","13","1","0","35892","10057","36","23454","0","0",
"2021-04-15 17:49:22","59124648","0","0","0","1","0","1","0","99","0","0","0","4880932","545816","509244","36572","0","0","0","0","9","13","2","36","131072","17897","839812","257441","21664","15914","1399688","11904","0","13","1","0","35892","9057","36","21454","0","2000",
"2021-04-15 17:49:23","59124104","0","0","0","1","0","1","0","99","0","0","0","4880932","545816","509244","36572","0","0","0","0","9","12","2","36","131072","18403","839812","257441","21664","15914","1399688","11904","0","13","1","0","35892","9057","36","21454","0","0",
"2021-04-15 17:49:24","59124392","0","0","0","1","0","1","0","99","0","0","0","4880932","545816","509244","36572","0","0","0","0","9","12","1","36","131072","18403","839812","257441","21664","15914","1399688","11904","0","13","1","0","35892","9057","36","21454","0","0",
"2021-04-15 17:49:25","59124144","0","0","0","2","0","1","0","98","0","0","0","4880932","545816","509244","36572","0","0","0","0","9","13","2","36","131072","16561","839812","230457","21664","14320","1399688","11904","0","13","1","0","35892","8057","36","19454","0","2000",
"2021-04-15 17:49:26","59124960","0","0","0","1","0","1","0","98","0","0","0","4880932","545816","509244","36572","0","0","0","0","9","12","2","36","131072","17067","839812","230457","21664","14320","1399688","11904","0","13","1","0","35892","8057","36","19454","0","0",
"2021-04-15 17:49:27","59077004","0","0","0","12","0","8","1","92","0","0","0","4880932","545816","509244","36572","0","0","0","0","9","12","1","36","131072","17067","839812","230457","21664","14320","1399688","11904","0","13","1","0","35892","8057","36","19454","0","0",
"2021-04-15 17:49:28","59067732","0","0","0","1","0","4","1","94","0","0","0","4880932","545816","509244","36572","0","0","0","0","9","12","2","36","131072","15225","839812","203473","21664","12726","1399688","11904","0","13","1","0","35892","7057","36","17454","0","2000",
"2021-04-15 17:49:29","59091164","0","0","0","1","0","2","0","97","0","0","0","4880932","545816","509244","36572","0","0","0","0","9","17","2","36","131072","15731","839812","203473","21664","12726","1399688","11904","0","13","1","0","35892","7057","36","17454","0","0",
"2021-04-15 17:49:30","59091028","0","0","0","1","0","0","0","100","0","0","0","4880932","545816","509244","36572","0","0","0","0","9","12","2","36","131072","15731","839812","203473","21664","12726","1399688","11904","0","13","1","0","35892","7057","36","17454","0","0",
"2021-04-15 17:49:31","59091044","0","0","0","1","0","2","0","98","0","0","0","4880932","545816","509244","36572","0","0","0","0","9","12","2","36","131072","13889","839812","176488","21664","11132","1399688","11904","0","13","1","0","35892","6057","36","15454","0","2000",
"2021-04-15 17:49:32","59090768","0","0","0","1","0","1","0","99","0","0","0","4880932","545816","509244","36572","0","0","0","0","9","12","2","36","131072","14395","839812","176488","21664","11132","1399688","11904","0","13","1","0","35892","6057","36","15454","0","0",
"2021-04-15 17:49:33","59111628","0","0","0","1","0","2","1","98","0","0","0","4880932","545816","509244","36572","0","0","0","0","9","12","1","36","131072","14395","839812","176488","21664","11132","1399688","11904","0","13","1","0","35892","6057","36","15454","0","0",
"2021-04-15 17:49:34","59111012","0","0","0","1","0","1","0","99","0","0","0","4880932","545816","509244","36572","0","0","0","0","9","12","2","36","131072","13059","839812","149504","21664","9539","1399688","11904","0","13","1","0","35892","5057","36","13454","0","2000",
"2021-04-15 17:49:35","59110484","0","0","0","1","0","1","1","98","0","0","0","4880932","545816","509244","36572","0","0","0","0","9","12","2","36","131072","13059","839812","149504","21664","9539","1399688","11904","0","13","1","0","35892","5057","36","13454","0","0",
"2021-04-15 17:49:36","59110484","0","0","0","1","0","1","0","99","0","0","0","4880932","545816","509244","36572","0","0","0","0","9","12","1","36","131072","13059","839812","149504","21664","9539","1399688","11904","0","13","1","0","35892","5057","36","13454","0","0",
"2021-04-15 17:49:37","59124836","0","0","0","1","0","2","0","97","0","0","0","4880932","545884","509312","36572","0","0","0","0","9","13","2","36","131072","11217","839812","122524","21664","7945","1399688","11968","0","13","1","0","35892","4057","36","11454","0","2000",
"2021-04-15 17:49:38","59124884","0","0","0","1","0","0","0","100","0","0","0","4880932","545884","509312","36572","0","0","0","0","9","12","2","36","131072","11723","839812","122524","21664","7945","1399688","11968","0","13","1","0","35892","4057","36","11454","0","0",
"2021-04-15 17:49:39","59124884","0","0","0","1","0","0","0","99","0","0","0","4880932","545884","509312","36572","0","0","0","0","9","17","1","36","131072","11723","839812","122524","21664","7945","1399688","11968","0","13","1","0","35892","4057","36","11454","0","0",
"2021-04-15 17:49:40","59130184","0","0","0","1","0","1","0","98","0","0","0","4880932","545884","509312","36572","0","0","0","0","9","13","2","36","131072","9881","839812","95540","21664","6351","1399688","11968","0","13","1","0","35892","3057","36","9454","0","2000",
"2021-04-15 17:49:41","59131448","0","0","0","1","0","0","0","100","0","0","0","4880932","545884","509312","36572","0","0","0","0","9","12","2","36","131072","10387","839812","95540","21664","6351","1399688","11968","0","13","1","0","35892","3057","36","9454","0","0",
"2021-04-15 17:49:42","59131140","0","0","0","1","0","0","0","99","0","0","0","4880932","545884","509312","36572","0","0","0","0","9","12","1","36","131072","10387","839812","95540","21664","6351","1399688","11968","0","13","1","0","35892","3057","36","9454","0","0",
"2021-04-15 17:49:43","59162864","0","0","0","1","0","1","0","98","0","0","0","4880932","545884","509312","36572","0","0","0","0","9","12","2","36","131072","8546","839812","68556","21664","4757","1399688","11968","0","13","1","0","35892","2057","36","7454","0","2000",
"2021-04-15 17:49:44","59162456","0","0","0","1","0","1","0","98","0","0","0","4880932","545884","509312","36572","0","0","0","0","9","12","2","36","131072","9051","839812","68556","21664","4757","1399688","11968","0","13","1","0","35892","2057","36","7454","0","0",
"2021-04-15 17:49:45","59162456","0","0","0","3","0","0","0","99","0","0","0","4880932","545884","509312","36572","0","0","0","0","9","12","2","36","131072","9051","839812","68556","21664","4757","1399688","11968","0","13","1","0","35892","2057","36","7454","0","0",
"2021-04-15 17:49:46","59161160","0","0","0","1","0","2","0","97","0","0","0","4880932","545884","509312","36572","0","0","0","0","9","12","2","36","131072","7210","839812","41571","21664","3164","1399688","11968","0","13","1","0","35892","1057","36","5454","0","2000",
"2021-04-15 17:49:47","59168884","0","0","0","3","0","0","0","99","0","0","0","4880932","545884","509312","36572","0","0","0","0","9","12","2","36","131072","7716","839812","41571","21664","3164","1399688","11968","0","13","1","0","35892","1057","36","5454","0","0",
"2021-04-15 17:49:48","59169168","0","0","0","3","0","1","0","99","0","0","0","4880932","545884","509312","36572","0","0","0","0","9","12","1","36","131072","7716","839812","41571","21664","3164","1399688","11968","0","13","1","0","35892","1057","36","5454","0","0",
"2021-04-15 17:49:49","59673520","0","0","0","1","0","3","0","96","0","0","0","4880932","545884","509312","36572","0","0","0","0","9","18","2","36","131072","7716","839812","41572","21664","3164","1399688","11968","0","13","1","0","35892","1057","36","5454","0","0",
"2021-04-15 17:49:50","59673256","0","0","0","1","0","0","0","100","0","0","0","4880932","545884","509312","36572","0","0","0","0","9","12","2","36","131072","7716","839812","41572","21664","3164","1399688","11968","0","13","1","0","35892","1057","36","5454","0","0",
"2021-04-15 17:49:51","59673264","0","0","0","1","0","0","0","100","0","0","0","4880932","545884","509312","36572","0","0","0","0","9","12","1","36","131072","7716","839812","41572","21664","3164","1399688","11968","0","13","1","0","35892","1057","36","5454","0","0",
"2021-04-15 17:49:52","59673264","0","0","0","1","0","0","0","100","0","0","0","4880932","545884","509312","36572","0","0","0","0","9","12","1","36","131072","7716","839812","41572","21664","3164","1399688","11968","0","13","1","0","35892","1057","36","5454","0","0",
"2021-04-15 17:49:53","59673516","0","0","0","1","0","0","0","100","0","0","0","4880932","545884","509312","36572","0","0","0","0","9","12","1","36","131072","7716","839812","41572","21664","3164","1399688","11968","0","13","1","0","35892","1057","36","5454","0","0",
"2021-04-15 17:49:54","59673516","0","0","0","1","0","0","0","100","0","0","0","4880932","545884","509312","36572","0","0","0","0","9","12","1","36","131072","7716","839812","41572","21664","3164","1399688","11968","0","13","1","0","35892","1057","36","5454","0","0",
"2021-04-15 17:49:55","59644300","0","0","0","2","1","1","0","99","0","0","0","4880932","545884","509312","36572","0","0","0","0","9","12","2","36","131072","7716","839812","41572","21664","3164","1399688","11968","0","13","1","0","35892","1057","36","5454","0","0",
"2021-04-15 17:49:56","59650936","0","0","0","1","0","1","0","98","0","0","0","4880932","545884","509312","36572","0","0","0","0","9","12","1","36","131072","7716","839812","41572","21664","3164","1399688","11968","0","13","1","0","35892","1057","36","5454","0","0",
"2021-04-15 17:49:57","59668676","0","0","0","1","0","1","0","98","0","0","0","4880932","545884","509312","36572","0","0","0","0","9","13","1","36","131072","7716","839812","41572","21664","3164","1399688","11968","0","13","1","0","35892","1057","36","5454","0","0",
"2021-04-15 17:49:58","59747136","0","0","0","2","0","1","1","98","0","0","0","4880932","545884","509312","36572","0","0","0","0","9","12","1","36","131072","7716","839812","41572","21664","3164","1399688","11968","0","13","1","0","35892","1057","36","5454","0","0",
"2021-04-15 17:49:59","59689248","0","0","0","1","0","2","1","97","0","0","0","4880932","545884","509312","36572","0","0","0","0","9","16","1","36","131072","7716","839812","41572","21664","3164","1399688","11968","0","13","1","0","35892","1057","36","5454","0","0",
"2021-04-15 17:50:00","59723448","0","0","0","1","0","0","0","100","0","0","0","4880932","545884","509312","36572","0","0","0","0","9","12","2","36","131072","7716","839812","41572","21664","3164","1399688","11968","0","13","1","0","35892","1057","36","5454","0","0",
"2021-04-15 17:50:01","59732164","0","0","0","5","0","1","0","98","0","0","0","4880932","545884","509312","36572","0","0","0","0","9","12","1","36","131072","7716","839812","41572","21664","3164","1399688","11968","0","13","1","0","35892","1057","36","5454","0","0",
"2021-04-15 17:50:02","59729416","0","0","0","2","0","1","0","99","0","0","0","4880932","545884","509312","36572","0","0","0","0","9","12","1","36","131072","7716","839812","41572","21664","3164","1399688","11968","0","13","1","0","35892","1057","36","5454","0","0",
"2021-04-15 17:50:03","59757764","0","0","0","1","0","2","0","97","0","0","0","4880932","545884","509312","36572","0","0","0","0","9","12","1","36","131072","7716","839812","41572","21664","3164","1399688","11968","0","13","1","0","35892","1057","36","5454","0","0",
"2021-04-15 17:50:04","59767180","0","0","0","2","0","0","0","99","0","0","0","4880932","545884","509312","36572","0","0","0","0","9","12","1","36","131072","7716","839812","41572","21664","3164","1399688","11968","0","13","1","0","35892","1057","36","5454","0","0",
"2021-04-15 17:50:05","59771116","0","0","0","1","0","1","0","99","0","0","0","4880932","545884","509312","36572","0","0","0","0","9","12","2","36","131072","7716","839812","41572","21664","3164","1399688","11968","0","13","1","0","35892","1057","36","5454","0","0",
"2021-04-15 17:50:06","59771336","0","0","0","1","1","0","0","99","0","0","0","4880932","545884","509312","36572","0","0","0","0","9","12","1","36","131072","7716","839812","41572","21664","3164","1399688","11968","0","13","1","0","35892","1057","36","5454","0","0",
"2021-04-15 17:50:07","59755748","0","0","0","1","0","1","0","98","0","0","0","4880932","545884","509312","36572","0","0","0","0","9","12","1","36","131072","7716","839812","41572","21664","3164","1399688","11968","0","13","1","0","35892","1057","36","5454","0","0",
"2021-04-15 17:50:08","59762076","0","0","0","2","0","1","0","98","0","0","0","4880932","545884","509312","36572","0","0","0","0","9","12","1","36","131072","7716","839812","41572","21664","3164","1399688","11968","0","13","1","0","35892","1057","36","5454","0","0",
"2021-04-15 17:50:09","59752764","0","0","0","3","0","1","0","98","0","0","0","4880932","545884","509312","36572","0","0","0","0","9","16","1","36","131072","7716","839812","41572","21664","3164","1399688","11968","0","13","1","0","35892","1057","36","5454","0","0",
"2021-04-15 17:50:10","59761888","0","0","0","1","0","1","0","99","0","0","0","4880932","545884","509312","36572","0","0","0","0","9","12","2","36","131072","7716","839812","41572","21664","3164","1399688","11968","0","13","1","0","35892","1057","36","5454","0","0",
"2021-04-15 17:50:11","59756816","0","0","0","1","0","1","1","98","0","0","0","4880932","545884","509312","36572","0","0","0","0","9","12","1","36","131072","7716","839812","41572","21664","3164","1399688","11968","0","13","1","0","35892","1057","36","5454","0","0",
"2021-04-15 17:50:12","59760752","0","0","0","1","0","0","0","100","0","0","0","4880932","545884","509312","36572","0","0","0","0","9","12","1","36","131072","7716","839812","41572","21664","3164","1399688","11968","0","13","1","0","35892","1057","36","5454","0","0",
"2021-04-15 17:50:13","59756268","0","0","0","2","0","2","1","98","0","0","0","4880932","545884","509312","36572","0","0","0","0","9","12","1","36","131072","7716","839812","41572","21664","3164","1399688","11968","0","13","1","0","35892","1057","36","5454","0","0",
"2021-04-15 17:50:14","59762548","0","0","0","1","0","2","1","98","0","0","0","4880932","545884","509312","36572","0","0","0","0","9","12","1","36","131072","7716","839812","41572","21664","3164","1399688","11968","0","13","1","0","35892","1057","36","5454","0","0",
"2021-04-15 17:50:15","59757812","0","0","0","2","0","2","1","98","0","0","0","4880932","545884","509312","36572","0","0","0","0","9","12","2","36","131072","7716","839812","41572","21664","3164","1399688","11968","0","13","1","0","35892","1057","36","5454","0","0",
"2021-04-15 17:50:16","59711028","0","0","0","1","0","2","1","97","0","0","0","4880932","545884","509312","36572","0","0","0","0","9","12","1","36","131072","7716","839812","41572","21664","3164","1399688","11968","0","13","1","0","35892","1057","36","5454","0","0",
"2021-04-15 17:50:17","59737544","0","0","0","1","0","1","0","99","0","0","0","4880932","545884","509312","36572","0","0","0","0","9","12","1","36","131072","7716","839812","41572","21664","3164","1399688","11968","0","13","1","0","35892","1057","36","5454","0","0",
"2021-04-15 17:50:18","59739424","0","0","0","1","0","2","1","99","0","0","0","4880932","545884","509312","36572","0","0","0","0","9","12","1","36","131072","7716","839812","41572","21664","3164","1399688","11968","0","13","1","0","35892","1057","36","5454","0","0",
"2021-04-15 17:50:19","59758728","0","0","0","1","0","3","1","98","0","0","0","4880932","545884","509312","36572","0","0","0","0","9","16","1","36","131072","7716","839812","41572","21664","3164","1399688","11968","0","13","1","0","35892","1057","36","5454","0","0",
"2021-04-15 17:50:20","59784312","0","0","0","1","0","2","0","99","0","0","0","4880932","545884","509312","36572","0","0","0","0","9","12","2","36","131072","7716","839812","41572","21664","3164","1399688","11968","0","13","1","0","35892","1057","36","5454","0","0",
"2021-04-15 17:50:21","59785460","0","0","0","3","0","3","1","97","0","0","0","4880932","545884","509312","36572","0","0","0","0","9","12","1","36","131072","7716","839812","41572","21664","3164","1399688","11968","0","13","1","0","35892","1057","36","5454","0","0",
"2021-04-15 17:50:22","59672376","0","0","0","5","0","6","1","92","0","0","0","4880932","545884","509312","36572","0","0","0","0","9","12","1","36","131072","7716","839812","41572","21664","3164","1399688","11968","0","13","1","0","35892","1057","36","5454","0","0",
"2021-04-15 17:50:23","59620612","0","0","0","3","0","6","1","92","0","0","0","4880932","545884","509312","36572","0","0","0","0","9","12","1","36","131072","7716","839812","41572","21664","3164","1399688","11968","0","13","1","0","35892","1057","36","5454","0","0",
"2021-04-15 17:50:24","59618932","0","0","0","3","0","2","0","97","0","0","0","4880932","545884","509312","36572","0","0","0","0","9","12","1","36","131072","7716","839812","41572","21664","3164","1399688","11968","0","13","1","0","35892","1057","36","5454","0","0",
"2021-04-15 17:50:25","59611132","0","0","0","1","0","1","0","98","0","0","0","4880932","545884","509312","36572","0","0","0","0","9","13","2","36","131072","7716","839812","41572","21664","3164","1399688","11968","0","13","1","0","35892","1057","36","5454","0","0",
"2021-04-15 17:50:26","59610816","0","0","0","1","0","2","0","98","0","0","0","4880932","545884","509312","36572","0","0","0","0","9","12","1","36","131072","7716","839812","41572","21664","3164","1399688","11968","0","13","1","0","35892","1057","36","5454","0","0",
"2021-04-15 17:50:27","59613092","0","0","0","1","0","2","0","98","0","0","0","4880932","545884","509312","36572","0","0","0","0","9","12","1","36","131072","7716","839812","41572","21664","3164","1399688","11968","0","13","1","0","35892","1057","36","5454","0","0",
"2021-04-15 17:50:28","59597444","0","0","0","3","0","3","1","96","0","0","0","4880932","545884","509312","36572","0","0","0","0","9","12","1","36","131072","7716","839812","41572","21664","3164","1399688","11968","0","13","1","0","35892","1057","36","5454","0","0",
"2021-04-15 17:50:29","59596908","0","0","0","1","0","4","0","96","0","0","0","4880932","545884","509312","36572","0","0","0","0","9","17","1","36","131072","7716","839812","41572","21664","3164","1399688","11968","0","13","1","0","35892","1057","36","5454","0","0",
"2021-04-15 17:50:30","59596864","0","0","0","1","0","2","0","98","0","0","0","4880932","545884","509312","36572","0","0","0","0","9","12","2","36","131072","7716","839812","41572","21664","3164","1399688","11968","0","13","1","0","35892","1057","36","5454","0","0",
"2021-04-15 17:50:31","59616180","0","0","0","1","0","0","0","99","0","0","0","4880932","545884","509312","36572","0","0","0","0","9","12","1","36","131072","7716","839812","41572","21664","3164","1399688","11968","0","13","1","0","35892","1057","36","5454","0","0",
"2021-04-15 17:50:32","59604804","0","0","0","1","0","2","0","98","0","0","0","4880932","545884","509312","36572","0","0","0","0","9","12","1","36","131072","7716","839812","41572","21664","3164","1399688","11968","0","13","1","0","35892","1057","36","5454","0","0",
"2021-04-15 17:50:33","59613604","0","0","0","3","0","1","0","99","0","0","0","4880932","545884","509312","36572","0","0","0","0","9","12","1","36","131072","7716","839812","41572","21664","3164","1399688","11968","0","13","1","0","35892","1057","36","5454","0","0",
